timestamp,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15
2025-07-25 16:00:06.982418,21.6082669765827,58.8544674379701,1016.9837689800776,0.5616399958356292,6.65016604548496,49.004232804350096,724.1574890843597,851.5995556800208,94.12051144125452,21.66464602194899,29.485555832628833,63.90642328901871,39.645287025711546,45.53083747828147,30.89723447357453
2025-07-25 16:15:06.982418,23.39618727105285,49.71273620079951,1017.1000288031938,1.628971058466707,6.172219296855721,57.19414911981986,409.1941433599912,775.0524683829306,24.756838801081873,59.39247438881613,66.59829105999314,55.29489984337901,35.664647453491696,75.58092168992144,55.06829564253679
2025-07-25 16:30:06.982418,19.900321793390486,55.77638211654033,1020.9995528854747,0.7175645703775189,4.411937031844392,52.96610393333143,585.5633105954132,892.1389004674068,74.37562588808622,32.02102723023171,37.050941957025934,70.82337489874362,54.79677365034142,29.600680204448288,13.847030924398327
2025-07-25 16:45:06.982418,22.237578408723305,56.19520818785141,1015.2416114181435,1.192463718397662,6.525887140211948,54.263218788059675,573.4824045288842,758.9328954013182,47.219097988624206,51.21062621650398,53.559336967485535,61.199921444090776,40.144930927628685,56.92779407900872,62.66180094940782
2025-07-25 17:00:06.982418,21.519289804914187,56.739326725695044,1023.8996730669669,0.9362298729369827,6.469544015772331,52.11118676482014,335.0467254521374,902.4333018028073,32.51628138896728,91.2896101187651,59.9336134112847,51.82241427594298,73.0227950809534,76.78196733524057,72.41345884692045
2025-07-25 17:15:06.982418,21.2493426926535,56.65766957246017,1018.0505628234994,1.1899792107952722,6.135134010990233,55.61656267556595,468.2445032000739,762.2343548198857,35.65932204749606,63.8983540505495,52.853458632460736,54.73222544684189,56.48834547023803,57.11976170997997,65.08153257662521
2025-07-25 17:30:06.982418,21.82080701563024,60.156350986419326,1016.5266970938511,1.2421371426138559,3.7544769354700116,60.81128499681569,416.0373327155268,717.5993061357374,22.14638131707315,45.55918394045925,78.6215244706354,40.497304029503276,62.400474993010505,26.658057336655013,42.175816706500875
2025-07-25 17:45:06.982418,21.709350292601428,60.09806938507278,1016.4943352200527,0.8403573793021835,5.762835023536617,54.49004155039035,559.668054850787,810.1289460640531,60.2785028221321,39.4901475845693,65.66346406742069,60.14809777614728,56.90180693664965,39.29114464331767,42.40981773519632
2025-07-25 18:00:06.982418,21.6214673950245,52.28569742957708,1022.5615223159252,1.2082833825633719,6.072535451553797,54.601065077702664,381.1870707382871,930.205514595894,32.46159275639972,83.30398879283297,78.39236566017107,70.30389373171394,68.72970775023471,73.6892705308774,55.818992444812835
2025-07-25 18:15:06.982418,19.62836170336325,58.053438889548595,1022.0205461010211,1.0189434312880634,2.0271931134213803,60.88834786817353,370.03431656447583,882.4731469412134,26.911858685901496,52.98296005149303,86.90888714456818,69.24078037830277,81.73072909498352,2.272662081433358,13.412553304026972
2025-07-25 18:30:06.982418,22.986240491632937,40.11997367906139,1015.2703012424021,1.8578736289288145,4.8999770883176526,62.158542123708855,437.4670615173734,635.2766604687397,38.23674708922234,18.530905772175558,41.60430851205102,53.14674338649566,18.269061815318263,83.60047921183167,21.91467753132359
2025-07-25 18:45:06.982418,19.993691848658507,55.51598459904346,1023.382704781688,0.9585657626013754,3.62395033474641,56.064608946239545,390.8036457248707,889.7529323679215,39.4930329257566,58.70495404948094,60.252176055614996,63.25773490610658,72.02012666609791,34.292450804768734,26.65526033985643
2025-07-25 19:00:06.982418,21.54217949440516,52.31873763205255,1012.4545703991903,1.3629052801366413,5.680133538516158,59.9255219512766,604.4154712189332,555.3455613555076,53.07934532729631,16.218574938533052,27.161023354146934,48.18867885261384,28.951537829157754,53.199061994373345,44.52525828404607
2025-07-25 19:15:06.982418,21.11730147197215,62.70990206473845,1019.3209964371235,0.8127509980549872,6.075986055259685,54.133591486652215,459.76276822449,843.3425270846191,42.30261072383447,69.60667926550863,74.59934222820335,55.03264348596741,76.45609730669169,46.357440105769484,64.54121451929362
2025-07-25 19:30:06.982418,21.86274627925809,59.566183823453436,1023.0719256323173,0.785455462204268,6.856109056590703,45.84445474550034,487.60005489051275,908.1359350003447,57.88168993798176,66.20060494814761,15.00178254531245,40.67301143657463,44.05708506487343,63.16820888466135,60.3660102577955
2025-07-25 19:45:06.982418,22.077075835247605,48.30376641621014,1017.3976133129391,1.6636532263878845,4.437591184019654,59.89709415153841,371.5329680791617,618.155726085426,21.11911857851087,41.78732922039182,37.69582918864656,40.18271987474411,36.01457175275299,64.27834387361614,43.13272033561339
2025-07-25 20:00:06.982418,20.990670812472942,51.90551311785688,1020.8722494971862,1.0942892648749865,5.779394901310935,56.75190035818051,440.1041344604884,829.9050375473261,41.67025562649188,63.819029102711376,63.16496005488009,64.93855605511482,63.408073709492264,69.6492159870523,48.8463971690493
2025-07-25 20:15:06.982418,22.801360499022493,58.99661704201846,1017.4496103318705,1.2720683202236012,4.928252131965962,53.36455085581818,498.3519063571701,797.9313846727553,43.14205835980624,41.098982465906445,49.787327630578154,43.22393898929209,38.44956732356389,37.71894384335421,40.06643367616965
2025-07-25 20:30:06.982418,22.135852062009732,64.05450500741154,1017.428822654119,0.9751193612519675,7.636118260135275,51.90385884249836,503.42091333032045,856.903038922122,33.01161302890521,86.83617139819872,82.34661442161998,57.381054632529505,67.29898295849108,58.0981780261015,91.4051760999672
2025-07-25 20:45:06.982418,22.77946766145981,46.42958652473751,1016.057363590842,1.6167593104136755,6.112525742097118,56.13675152147758,552.0175296369771,792.8249175823174,49.57048778292706,38.33685977662818,50.713916614571986,70.56329392519439,24.010303931000195,72.32514796002005,36.62278650018429
2025-07-25 21:00:06.982418,20.63681196000816,62.802725581574194,1017.9041490214067,0.5880558467625133,7.103819823105685,53.63240897879554,550.5379532794485,800.6908009522617,50.66189471667657,71.60262521788499,67.40316954201897,61.934298342393376,77.4823429010682,53.54414183605347,78.64832435015647
2025-07-25 21:15:06.982418,25.07624156714076,61.97494198516212,1013.9929255463263,1.3484574562189457,6.418432125989678,49.294935896784125,520.40708064631,673.8134105180536,41.240098679572604,31.30584443462288,19.28517354513464,7.684048178641907,10.564163677823883,50.545243695273534,61.501664782972064
2025-07-25 21:30:06.982418,21.61259743433529,53.376329702504066,1017.1271907326492,1.3204497197737797,6.116886677959291,55.87509401943174,558.0171737444666,788.7126498176818,52.82034637528121,45.90149482383869,55.564944808408114,69.4388954343963,46.21139939063222,56.97992309153717,44.997878258440565
2025-07-25 21:45:06.982418,21.526466915559592,55.4469552590653,1021.9663407538325,0.9314837257694804,6.337749122557679,48.709310474781795,514.1475071002765,884.6821404826514,64.68449720127809,55.750201152596134,25.371337927448494,53.8475131017066,48.501349765681155,63.78829880352795,46.657224419791625
2025-07-25 22:00:06.982418,21.277406896336274,58.101012438242456,1020.727182861577,0.8018962547380282,5.892690451283301,51.34383650860694,539.5788964727592,883.4708943264249,59.39123994778864,55.85944358726872,49.76008566996519,61.20905382716677,58.66207272636673,49.33161141052115,45.09475757936269
2025-07-25 22:15:06.982418,20.52361956919723,53.44234051046834,1014.2698763667279,1.1119721393614523,6.159449915068871,57.07286124903774,684.4499201096924,670.3056674224565,73.40779117908203,21.324897990622578,25.6924698132588,66.48938818239104,38.140380529136294,50.66811865381242,41.398670045767126
2025-07-25 22:30:06.982418,20.392660961888136,60.112003554487316,1021.311299759253,0.9638137278330244,4.537187054978883,58.61162852013834,375.62767287029084,844.9289827581041,27.435100077047263,71.47960115737477,85.41732955858879,58.36871530964483,86.57538069366309,37.75692722194079,50.3591609822891
2025-07-25 22:45:06.982418,23.1494082344962,56.87967495445696,1023.0063339886368,1.016404759376588,7.785153572419339,45.125936147453984,426.91343023734623,891.149401097554,46.63143846811154,78.9761346170866,13.162068185862118,31.233736225310505,37.36383038339154,91.03880925944226,78.59095156391685
2025-07-25 23:00:06.982418,19.751856893008455,61.01853343700174,1015.406443415337,1.0059144625703564,4.086034493898341,63.95427190772775,345.67919583000213,401.85951757523156,14.86520420089412,41.218206796160004,29.85431709011425,6.872379610070348,72.52069081614493,43.477420770741475,72.72485141805508
2025-07-25 23:15:06.982418,22.003376572678725,55.93422226634343,1014.833017864069,1.2299218875534512,6.614430348644538,55.40154599501534,585.7259723992101,723.7195948326487,49.26321146726112,46.964050408435135,48.54826365888223,59.90022351496533,40.35934881922415,57.576379943875466,61.80413903200801
2025-07-25 23:30:06.982418,20.837022614153316,52.89232913189543,1015.2730669909218,1.5221159774994661,4.6422179853188,57.476045161309784,593.9340321332957,607.495586718738,51.78337152561288,22.64101534364565,8.028390788625675,50.70409792456321,26.88453998182278,41.66375322050781,40.712642992026495
2025-07-25 23:45:06.982418,22.57789821902353,57.75224728719257,1018.1416353649407,1.140162245254457,5.380804022601424,55.54843876237188,421.90691243892496,777.557765244584,33.27392319185162,52.54215449853743,57.99437168796516,39.94933030965865,49.01212392221104,52.25333724424141,50.7085256190092
2025-07-26 00:00:06.982418,22.03581927371255,49.822538818901236,1016.0689168672856,1.365567195417852,5.278801059029093,60.08872863528925,452.07022223999866,654.0778111102039,39.86840007568133,35.882891219582795,52.99808331419911,49.30938262053209,45.753042899237656,69.37356671214884,42.289248929197605
2025-07-26 00:15:06.982418,20.969954550235755,53.11132906648622,1018.1075058041863,1.2602070818975186,4.728181133103023,58.922197750355025,436.3529954044335,665.0085429113788,35.04968794530573,44.223936386828136,36.117188271794134,47.80784349813389,48.374369502289355,52.87495529620816,46.20275572256267
2025-07-26 00:30:06.982418,22.508077854722046,59.49008890762915,1019.5064094094962,1.1733081900325737,5.596515908055463,55.26889280893989,330.52721257104923,782.6204887794094,14.026394153458469,74.63438269008937,67.68924205554795,31.68904312469696,59.88103747188773,58.00912062218102,69.65910478245563
